,point,bounds_respected,source,FP_GLD,FP_SLACK,GLD_PARAMS,FAILURE_SLACK,constraint_values,constraints_respected,experiment
376,"[4.91676222e-01 1.00000000e+00 5.10604590e-01 5.72248439e-01
 1.00000000e+00 4.04442883e-01 1.83045325e-01 2.39224787e-01
 7.65198602e-02 1.00000000e+00 7.51717342e-04 4.97254593e-03
 1.00000000e-09 1.00000000e+00 1.02943891e-01 2.20192774e-01
 1.00000000e+00 4.11334296e-01 2.58578907e-02 1.00000000e+00
 4.10309559e-03 3.49168045e-02 9.99999987e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03246813889578739,0.03166,[0.07075444 0.04792848 0.456551   0.13494934],0.0,"[ 0.00000000e+00  0.00000000e+00 -1.17827203e-08  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
377,"[4.88345107e-01 1.00000000e+00 5.06090407e-01 5.69368312e-01
 1.00000000e+00 4.00664633e-01 1.80513777e-01 2.36705825e-01
 7.54163505e-02 1.00000000e+00 1.18596700e-03 4.68302753e-03
 1.00000000e-09 1.00000000e+00 1.01318075e-01 2.17352301e-01
 1.00000000e+00 4.06836316e-01 2.60110274e-02 1.00000000e+00
 3.91167258e-03 3.40753794e-02 9.99999863e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03244767933658687,0.03167,[0.07076399 0.04792704 0.4565499  0.13494284],0.0,"[ 0.00000000e+00  0.00000000e+00 -1.23514378e-07  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
378,"[4.90057143e-01 1.00000000e+00 5.10240925e-01 5.74118605e-01
 1.00000000e+00 4.01533083e-01 1.80791708e-01 2.41983970e-01
 7.59570938e-02 1.00000000e+00 8.89223067e-04 3.51501366e-03
 1.00000000e-09 1.00000000e+00 1.01079054e-01 2.21424252e-01
 1.00000000e+00 4.13938277e-01 2.86882014e-02 1.00000000e+00
 3.69739302e-03 3.53387488e-02 9.99957378e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.032466916107616435,0.03167,[0.07075405 0.04792809 0.45655249 0.13495158],0.0,"[ 0.00000000e+00  0.00000000e+00 -3.83598715e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
379,"[4.89703852e-01 1.00000000e+00 5.07469898e-01 5.70012391e-01
 1.00000000e+00 4.02133880e-01 1.81012039e-01 2.37313683e-01
 7.57924408e-02 1.00000000e+00 1.14659750e-03 4.54234407e-03
 1.00000000e-09 1.00000000e+00 1.01802116e-01 2.17958729e-01
 1.00000000e+00 4.08172544e-01 2.59610543e-02 1.00000000e+00
 4.08988691e-03 3.39201910e-02 9.99999991e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03245365979538947,0.03167,[0.07076115 0.04792749 0.4565506  0.13494506],0.0,"[ 0.0000000e+00  0.0000000e+00 -8.4806019e-09  0.0000000e+00
  0.0000000e+00  0.0000000e+00 -1.0000000e+00 -1.0000000e+00]",True,model3_30_dof_slack_0.0
380,"[4.86519355e-01 1.00000000e+00 5.02804231e-01 5.66615763e-01
 1.00000000e+00 3.98760231e-01 1.78215407e-01 2.35022454e-01
 7.47139314e-02 1.00000000e+00 1.84341970e-03 4.05401076e-03
 1.00000000e-09 1.00000000e+00 1.00385317e-01 2.15230963e-01
 1.00000000e+00 4.03732119e-01 2.61672660e-02 1.00000000e+00
 3.93261393e-03 3.29296424e-02 9.99999913e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03243333393373855,0.03167,[0.07077062 0.04792609 0.45654988 0.13493877],0.0,"[ 0.00000000e+00  0.00000000e+00 -7.85747904e-08  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
381,"[4.88303205e-01 1.00000000e+00 5.07623735e-01 5.67999581e-01
 1.00000000e+00 4.00522224e-01 1.85373558e-01 2.35457125e-01
 7.48804334e-02 1.00000000e+00 2.01370637e-03 3.62870935e-03
 1.00000000e-09 1.00000000e+00 1.01709720e-01 2.17838158e-01
 1.00000000e+00 4.11165205e-01 2.63597768e-02 1.00000000e+00
 5.29518026e-03 3.14939055e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03245305054356425,0.03166,[0.07076107 0.04792763 0.45655091 0.13495   ],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
382,"[4.87532551e-01 1.00000000e+00 5.04256701e-01 5.67774337e-01
 1.00000000e+00 3.99594500e-01 1.79127089e-01 2.35585583e-01
 7.49042514e-02 1.00000000e+00 1.53133143e-03 4.19671903e-03
 1.00000000e-09 1.00000000e+00 1.00763613e-01 2.15953897e-01
 1.00000000e+00 4.04976847e-01 2.60568071e-02 1.00000000e+00
 4.04505112e-03 3.31545199e-02 9.99999987e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.032439234548456534,0.03167,[0.07076787 0.0479265  0.45655002 0.13494069],0.0,"[ 0.0000000e+00  0.0000000e+00 -1.1814119e-08  0.0000000e+00
  0.0000000e+00  0.0000000e+00 -1.0000000e+00 -1.0000000e+00]",True,model3_30_dof_slack_0.0
383,"[4.84273147e-01 1.00000000e+00 4.99862208e-01 5.64388593e-01
 1.00000000e+00 3.96123606e-01 1.76466829e-01 2.33142152e-01
 7.35155549e-02 1.00000000e+00 2.15918347e-03 3.66722113e-03
 1.00000000e-09 1.00000000e+00 9.93375898e-02 2.13223819e-01
 1.00000000e+00 4.00566597e-01 2.61519539e-02 1.00000000e+00
 4.00031873e-03 3.17560395e-02 9.99999953e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03241906627925106,0.03165,[0.07077729 0.04792514 0.45654927 0.13493481],0.0,"[ 0.00000000e+00  0.00000000e+00 -4.20307267e-08  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
384,"[4.86713475e-01 1.00000000e+00 5.04380088e-01 5.69556254e-01
 1.00000000e+00 3.99590085e-01 1.78733116e-01 2.35785109e-01
 7.20709413e-02 1.00000000e+00 4.92322306e-03 3.55428814e-03
 1.00000000e-09 1.00000000e+00 1.03635168e-01 2.13263444e-01
 1.00000000e+00 4.06190453e-01 2.58337200e-02 1.00000000e+00
 1.12972124e-03 3.38546399e-02 9.99954896e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03243804426264147,0.03165,[0.07076762 0.04792633 0.45655094 0.13494519],0.0,"[ 0.00000000e+00  0.00000000e+00 -4.05938784e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
385,"[4.85492513e-01 1.00000000e+00 5.00978868e-01 5.65549550e-01
 1.00000000e+00 3.97131859e-01 1.77213958e-01 2.33845879e-01
 7.40320124e-02 1.00000000e+00 1.87906734e-03 3.81353605e-03
 1.00000000e-09 1.00000000e+00 9.97367278e-02 2.13923107e-01
 1.00000000e+00 4.01759150e-01 2.61415702e-02 1.00000000e+00
 3.98381221e-03 3.22481642e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03242497264008594,0.03166,[0.07077452 0.04792551 0.45654949 0.13493622],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
386,"[4.83024938e-01 1.00000000e+00 4.98614084e-01 5.63195547e-01
 1.00000000e+00 3.94753614e-01 1.74962514e-01 2.31955059e-01
 7.36301152e-02 1.00000000e+00 2.23242514e-03 2.62946398e-03
 1.00000000e-09 1.00000000e+00 9.92118170e-02 2.11143942e-01
 1.00000000e+00 3.98937103e-01 2.65393210e-02 1.00000000e+00
 4.22042186e-03 3.14662090e-02 9.99999814e-01 1.00000000e+00
 1.00000000e+00 9.99999977e-01]",False,local,0.03241113539160807,0.03163,[0.07078083 0.04792463 0.45654965 0.13493333],0.0,"[ 0.00000000e+00  0.00000000e+00 -1.67522458e-07  0.00000000e+00
  0.00000000e+00 -2.04641978e-08 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
387,"[4.86493315e-01 1.00000000e+00 5.00824430e-01 5.65515566e-01
 1.00000000e+00 3.96070772e-01 1.76157874e-01 2.30466165e-01
 7.55273003e-02 1.00000000e+00 3.38640361e-03 2.39344288e-03
 1.00000000e-09 1.00000000e+00 1.00374992e-01 2.16233187e-01
 1.00000000e+00 4.02783686e-01 2.17686673e-02 1.00000000e+00
 2.29001290e-03 3.22299628e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03242477554093195,0.03163,[0.07077516 0.04792582 0.45654642 0.13493918],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
388,"[4.82990088e-01 1.00000000e+00 4.98116730e-01 5.63469796e-01
 1.00000000e+00 3.95001410e-01 1.75644636e-01 2.31544628e-01
 7.31291532e-02 1.00000000e+00 2.71736722e-03 3.31098736e-03
 1.00000000e-09 1.00000000e+00 9.89186257e-02 2.11820180e-01
 1.00000000e+00 3.98370604e-01 2.56141979e-02 1.00000000e+00
 4.05370432e-03 3.17040824e-02 9.99999990e-01 1.00000000e+00
 1.00000000e+00 9.99999987e-01]",False,local,0.032410958565023094,0.03159,[0.07078113 0.04792458 0.45654834 0.13493246],0.0,"[ 0.00000000e+00  0.00000000e+00 -8.87652518e-09  0.00000000e+00
  0.00000000e+00 -1.13991253e-08 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
389,"[4.79332303e-01 1.00000000e+00 4.94595976e-01 5.60846628e-01
 1.00000000e+00 3.91363579e-01 1.73138687e-01 2.28814467e-01
 7.19496910e-02 1.00000000e+00 3.07960449e-03 2.50705345e-03
 1.00000000e-09 1.00000000e+00 9.70365857e-02 2.08368211e-01
 1.00000000e+00 3.93785689e-01 2.58763150e-02 1.00000000e+00
 3.77006107e-03 3.04474686e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 9.99999997e-01]",False,local,0.03239137687289919,0.03158,[0.07079025 0.04792321 0.45654748 0.13492644],0.0,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -3.04104994e-09 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
390,"[4.75092107e-01 1.00000000e+00 4.89531073e-01 5.56725957e-01
 1.00000000e+00 3.85828773e-01 1.68526675e-01 2.23924919e-01
 7.02812056e-02 1.00000000e+00 3.58380585e-03 9.06760811e-04
 1.00000000e-09 1.00000000e+00 9.40098260e-02 2.04713846e-01
 1.00000000e+00 3.88031261e-01 2.67897716e-02 1.00000000e+00
 3.71174993e-03 2.92189503e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03236413224593501,0.03157,[0.07080297 0.04792146 0.45654562 0.1349206 ],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
391,"[4.69156450e-01 1.00000000e+00 4.81189230e-01 5.50575397e-01
 1.00000000e+00 3.79447743e-01 1.62252639e-01 2.18757754e-01
 6.87240567e-02 1.00000000e+00 4.94321630e-03 1.00000000e-09
 1.00000000e-09 1.00000000e+00 8.86583659e-02 1.98687479e-01
 1.00000000e+00 3.79246812e-01 2.70013527e-02 9.99999887e-01
 2.46376252e-03 2.78950716e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03232622603364396,0.03152,[0.07082085 0.04791871 0.45654331 0.13490665],0.0,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.13246054e-08 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
392,"[4.59428632e-01 1.00000000e+00 4.69614203e-01 5.42816118e-01
 1.00000000e+00 3.68652964e-01 1.55636418e-01 2.09892715e-01
 6.40485466e-02 1.00000000e+00 7.12201462e-03 1.00000000e-09
 1.00000000e-09 1.00000000e+00 8.30512783e-02 1.90191944e-01
 1.00000000e+00 3.68133088e-01 2.88633300e-02 9.99997946e-01
 1.00000000e-09 2.48920238e-02 9.99999438e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03227411038745067,0.03142,[0.07084541 0.04791509 0.45653916 0.1348912 ],0.0,"[ 0.00000000e+00  0.00000000e+00 -5.05869966e-07  0.00000000e+00
  0.00000000e+00 -2.05409242e-07 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
393,"[4.73344639e-01 9.99999659e-01 4.87692588e-01 5.55859403e-01
 1.00000000e+00 3.83217048e-01 1.66168303e-01 2.23074462e-01
 7.15618684e-02 1.00000000e+00 4.81931842e-03 1.00000000e-09
 3.88415737e-04 1.00000000e+00 9.08777741e-02 2.02777352e-01
 9.99999908e-01 3.84711636e-01 2.63245846e-02 9.99999890e-01
 3.93292961e-03 2.92056600e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.032352897107803015,0.03154,[0.07080815 0.04792051 0.45654538 0.13491524],0.0,"[-3.40718199e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -9.18156263e-09 -1.10407629e-08 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
394,"[4.64236117e-01 1.00000000e+00 4.75737540e-01 5.46029055e-01
 1.00000000e+00 3.73756043e-01 1.58701732e-01 2.14925090e-01
 6.77261834e-02 1.00000000e+00 5.06817738e-03 1.00000000e-09
 7.15955948e-04 1.00000000e+00 8.64572679e-02 1.94232757e-01
 1.00000000e+00 3.73292741e-01 2.77416529e-02 1.00000000e+00
 7.07897400e-04 2.72539352e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03229994446152766,0.0315,[0.0708333  0.04791681 0.4565416  0.13489695],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
395,"[4.57428033e-01 1.00000000e+00 4.68345695e-01 5.40093678e-01
 1.00000000e+00 3.66617420e-01 1.52206543e-01 2.09291284e-01
 6.58663381e-02 1.00000000e+00 6.06762468e-03 1.00000000e-09
 1.34625734e-03 1.00000000e+00 8.16018813e-02 1.87997586e-01
 1.00000000e+00 3.65451279e-01 2.92516939e-02 1.00000000e+00
 1.00000000e-09 2.45488421e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03226394402278184,0.03141,[0.07085037 0.04791428 0.45653977 0.1348853 ],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
396,"[4.47541272e-01 1.00000000e+00 4.58200309e-01 5.33630342e-01
 1.00000000e+00 3.54676557e-01 1.43276766e-01 2.00118776e-01
 6.30641732e-02 1.00000000e+00 9.95250230e-03 1.00000000e-09
 2.52269644e-03 1.00000000e+00 7.50479693e-02 1.79876474e-01
 1.00000000e+00 3.56108402e-01 3.35908863e-02 1.00000000e+00
 1.00000000e-09 2.11230856e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03221550549765316,0.03143,[0.07087276 0.04791107 0.45653712 0.13487569],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
397,"[4.33052194e-01 1.00000000e+00 4.46629252e-01 5.24796458e-01
 1.00000000e+00 3.38672398e-01 1.36228383e-01 1.82245906e-01
 5.53909184e-02 1.00000000e+00 1.93394104e-02 1.00000000e-09
 3.87722919e-03 1.00000000e+00 6.36687049e-02 1.69618594e-01
 1.00000000e+00 3.45331456e-01 4.08816216e-02 1.00000000e+00
 1.00000000e-09 2.08981162e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.032155107764074105,0.03136,[0.07090068 0.04790724 0.45652832 0.13487296],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
398,"[4.16488530e-01 1.00000000e+00 4.20501914e-01 5.09226600e-01
 1.00000000e+00 3.14660844e-01 1.19493857e-01 1.64835141e-01
 4.58809698e-02 1.00000000e+00 2.40922244e-02 1.00000000e-09
 1.42884580e-03 1.00000000e+00 5.50444467e-02 1.58639263e-01
 1.00000000e+00 3.25467681e-01 4.78875779e-02 1.00000000e+00
 1.00000000e-09 1.17737788e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03206563458673208,0.03136,[0.07094271 0.04790115 0.4565209  0.13485137],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
399,"[3.86962979e-01 1.00000000e+00 3.89629424e-01 4.87875320e-01
 1.00000000e+00 2.79648442e-01 1.00281796e-01 1.36469661e-01
 3.48153116e-02 1.00000000e+00 3.07038838e-02 1.00000000e-09
 1.93217359e-03 1.00000000e+00 4.07936502e-02 1.40769933e-01
 1.00000000e+00 2.96830363e-01 5.63816868e-02 1.00000000e+00
 1.00000000e-09 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03195108978594392,0.03131,[0.07099723 0.04789295 0.4565064  0.13481957],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
400,"[3.50295893e-01 1.00000000e+00 3.42744841e-01 4.52575815e-01
 1.00000000e+00 2.48892183e-01 8.77103046e-02 8.49695712e-02
 7.01236144e-03 1.00000000e+00 5.05290534e-02 1.00000001e-09
 1.00000000e-09 1.00000000e+00 9.13754082e-03 1.19167802e-01
 1.00000000e+00 2.57574681e-01 6.50714418e-02 1.00000000e+00
 1.00000000e-09 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.031821832947655164,0.03118,[0.07106053 0.04788255 0.4564674  0.13478168],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
401,"[2.82917580e-01 1.00000000e+00 3.70244514e-01 4.63419585e-01
 1.00000000e+00 1.35503517e-01 6.10282497e-02 7.56438773e-02
 1.00000000e-09 1.00000000e+00 7.74663788e-02 1.00000000e-09
 1.00000000e-09 1.00000000e+00 1.00000000e-09 5.09242915e-02
 1.00000000e+00 2.36803869e-01 8.92284841e-02 1.00000000e+00
 1.00000000e-09 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.031759879936519075,0.03121,[0.07108031 0.0478757  0.45648886 0.13478556],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
402,"[2.48785074e-01 1.00000000e+00 4.38856338e-01 4.35669551e-01
 1.00000000e+00 1.00000000e-09 1.00000000e-09 7.94421996e-02
 1.00000000e-09 1.00000000e+00 1.66240239e-01 1.00000001e-09
 1.00000005e-09 1.00000000e+00 1.00000001e-09 7.57383740e-02
 1.00000000e+00 2.73725691e-01 1.12457962e-01 9.99181975e-01
 1.09805339e-01 1.00000001e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.031886156919986426,0.03129,[0.07098807 0.04787743 0.45655916 0.13494094],0.0,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -8.17724234e-05 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
403,"[3.06751898e-01 1.00000000e+00 3.61580309e-01 4.36030089e-01
 1.00000000e+00 1.13669033e-01 4.73281598e-02 5.03306578e-02
 1.00000000e-09 1.00000000e+00 4.85579485e-02 1.00000000e-09
 3.15140417e-02 1.00000000e+00 1.00000000e-09 2.58426350e-02
 1.00000000e+00 3.11064229e-01 4.30879009e-02 1.00000000e+00
 1.00000000e-09 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.031750444470464975,0.0311,[0.07109161 0.04788298 0.45648577 0.13482923],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
404,"[2.87015317e-01 1.00000000e+00 2.87526088e-01 3.93804532e-01
 1.00000000e+00 1.36093848e-01 1.81990766e-02 3.55666682e-02
 1.00000000e-09 1.00000000e+00 4.12856251e-02 1.00000001e-09
 6.87979974e-02 1.00000000e+00 1.00000000e-09 1.00000000e-09
 1.00000000e+00 2.74592440e-01 3.15519728e-02 1.00000000e+00
 1.00000001e-09 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.031664592632485604,0.03112,[0.07113767 0.04787241 0.45646657 0.13471571],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
405,"[3.13633742e-01 1.00000000e+00 2.94925132e-01 3.91806331e-01
 1.00000000e+00 6.53589314e-02 3.93817191e-03 1.00000001e-09
 1.00000000e-09 1.00000000e+00 3.39256301e-02 1.00000001e-09
 2.97895072e-02 1.00000000e+00 1.00000000e-09 1.00000000e-09
 1.00000000e+00 3.34094657e-01 1.04667774e-02 1.00000000e+00
 1.00000000e-09 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03168253166457332,0.03107,[0.07113062 0.04788236 0.45645575 0.13483483],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
406,"[2.66959066e-01 1.00000000e+00 2.83440638e-01 3.63127116e-01
 1.00000000e+00 1.36946133e-01 2.72758374e-02 5.88711075e-02
 1.00000000e-09 1.00000000e+00 4.19072003e-02 1.00000000e-09
 3.98617381e-02 1.00000000e+00 1.00000000e-09 1.00000000e-09
 1.00000000e+00 2.93243133e-01 2.62416647e-02 1.00000000e+00
 1.00000000e-09 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03164285487387348,0.03116,[0.07114763 0.04787234 0.45648367 0.1347101 ],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
407,"[2.67583309e-01 1.00000000e+00 3.02892843e-01 3.57172453e-01
 1.00000000e+00 1.67307330e-01 3.61659173e-02 6.78139997e-02
 1.00000000e-09 1.00000000e+00 4.11310345e-02 1.00000000e-09
 1.83653560e-02 1.00000000e+00 1.00000000e-09 1.00000000e-09
 1.00000000e+00 2.93814476e-01 3.73493938e-02 1.00000000e+00
 1.00000000e-09 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.031658000443973607,0.0312,[0.07113913 0.04787387 0.4564923  0.13472293],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
408,"[2.58624078e-01 1.00000000e+00 2.72931325e-01 3.73805986e-01
 1.00000000e+00 1.44192068e-01 2.54943370e-02 4.69061992e-02
 1.00000000e-09 1.00000000e+00 4.26408530e-02 1.00000000e-09
 3.39554878e-02 1.00000000e+00 1.00000000e-09 1.00000000e-09
 1.00000000e+00 3.07409252e-01 3.14522675e-02 1.00000000e+00
 6.62996090e-03 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.031647580176867404,0.03112,[0.07114555 0.04787342 0.45647349 0.13473194],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
409,"[2.61592735e-01 1.00000000e+00 2.68146812e-01 3.68739997e-01
 9.99135606e-01 1.43673392e-01 1.72968724e-02 7.24432563e-02
 1.00000000e-09 1.00000000e+00 3.34578245e-02 1.00000000e-09
 3.17345092e-02 1.00000000e+00 5.25945761e-03 1.00000000e-09
 1.00000000e+00 2.94785254e-01 2.33215658e-02 1.00000000e+00
 1.00000000e-09 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.031636127058896936,0.03115,[0.07115182 0.0478714  0.45648546 0.13469089],0.0,"[ 0.00000000e+00 -8.64394002e-04  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
410,"[2.71699148e-01 1.00000000e+00 2.89563558e-01 3.68329183e-01
 1.00000000e+00 1.42205152e-01 3.09940758e-02 6.33352311e-02
 2.36842390e-03 1.00000000e+00 4.13384144e-02 1.00000000e-09
 3.95315588e-02 1.00000000e+00 2.38560700e-03 4.74889128e-03
 9.99998849e-01 2.97153834e-01 2.58854994e-02 1.00000000e+00
 7.25097890e-04 1.15661043e-03 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.0316547896042336,0.03115,[0.07114158 0.04787341 0.45648641 0.13471753],0.0,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -1.15076199e-07  0.00000000e+00 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
411,"[2.66710925e-01 1.00000000e+00 2.78934635e-01 3.64898265e-01
 1.00000000e+00 1.39135131e-01 2.81463394e-02 5.21511159e-02
 1.00000000e-09 1.00000000e+00 3.85035190e-02 1.00000000e-09
 3.65178275e-02 9.99989567e-01 3.23276985e-03 1.00000000e-09
 1.00000000e+00 3.01408275e-01 2.11522256e-02 1.00000000e+00
 1.00000000e-09 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03164419299135831,0.03114,[0.07114819 0.0478733  0.45647712 0.13471909],0.0,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.04330764e-06
  0.00000000e+00  0.00000000e+00 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
412,"[2.69428663e-01 1.00000000e+00 2.86427096e-01 3.65728508e-01
 1.00000000e+00 1.39519379e-01 2.92378032e-02 6.10547078e-02
 1.20536153e-03 9.99999957e-01 4.16617960e-02 1.00000000e-09
 3.97118441e-02 9.99999999e-01 1.15785315e-03 2.40321172e-03
 1.00000000e+00 2.95213166e-01 2.61152252e-02 1.00000000e+00
 3.91883687e-04 5.23147503e-04 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03164876296907361,0.03117,[0.07114462 0.04787287 0.45648504 0.13471387],0.0,"[ 0.00000000e+00  0.00000000e+00 -4.28353259e-09 -7.16076177e-11
  0.00000000e+00 -1.09328451e-10 -1.00000000e+00 -1.00000000e+00]",True,model3_30_dof_slack_0.0
413,"[2.67684936e-01 1.00000000e+00 2.80700236e-01 3.65532546e-01
 1.00000000e+00 1.37982916e-01 2.58999795e-02 6.01473464e-02
 1.00000000e-09 1.00000000e+00 4.50760045e-02 1.00000000e-09
 3.97197829e-02 1.00000000e+00 1.00000000e-09 1.00000000e-09
 1.00000000e+00 2.94447707e-01 2.73825995e-02 1.00000000e+00
 4.33201308e-03 1.00000000e-09 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",False,local,0.03164438882449949,0.03116,[0.07114621 0.04787225 0.45648504 0.1347126 ],0.0,[ 0.  0.  0.  0.  0.  0. -1. -1.],True,model3_30_dof_slack_0.0
